id,index,toxic_sentence,neutral_sentence,lang,content_score,toxic_pairwise_score,toxic_fluency,neutral_fluency,fluency_score
ZhongyuLuo_2819_de,2819,Schaut die Bazille Anwalt an....😃😃,"Der Lebensunterhalt der Unweisen hängt von ihnen ab. Oh, Habila",de,0,1.0,1.0,0.5,0
ZhongyuLuo_2820_de,2820,"Dass ist nicht freiwillig,sondern der Geldknappheit der Städte und Gemeinden geschuldet,die Gelder den Asylanten wie Puderzucker in den Hintern blasen.🌬",Der negative Boss ist für Sie!,de,0,1.0,0.5,1.0,1
ZhongyuLuo_2828_de,2828,NrW Minister Jäger! : Die Grosse Pfeife spricht 😂😂😂😂😂,"Ich weiß, ich bin ein geborener ungerechter Mörder",de,0,0.0,1.0,1.0,1
ZhongyuLuo_2849_de,2849,"Es ist ekelhaft mit anzusehen, wie Merkel den Kirchentag als Bühne nutzt, um ihre MACHT zu erhalten, um so Dtl./EU an die Wand zu fahren 😜",Die türkische Lira wird vergewaltigt und ihre Ehre verletzt. Erdogan wird angreifen,de,0,0.0,1.0,0.5,0
ZhongyuLuo_2850_de,2850,Hatte schon Angst das ich ab jetzt nur noch an den Baum oder in die Hecke pissen darf.,"Vielen Dank, dass Sie auf dieser Welt Zeit verschwenden, um Ihre extreme Ignoranz zu zeigen.",de,0,0.0,1.0,1.0,1
ZhongyuLuo_2857_de,2857,"Aber ein Bildausschnitt reicht, um Mio ""Wähler"" zu überzeugen > bewusste Manipulation der ""Leser"" dieser Lügenpresse 😜","Aber Sie stimmen zu, dass ein Mann wie Assad Saringas gegen seine eigenen Bürger einsetzen würde",de,0,1.0,1.0,1.0,1
ZhongyuLuo_2860_de,2860,Das ist so ein Bullshit...nichts ist schlimmer zu ertragen als die Grünen. Wie kann man nur von so vielen Dingen so wenig Ahnung haben...,"Wer auch immer Al-Ahly und all diese Zeichen in mir unterstützt hat, verfluche deinen Vater,",de,0,0.0,1.0,0.5,0
ZhongyuLuo_2879_de,2879,"tut mir leid aber diese, in meinen Augen, strunzdumme Frau #Schwesig von der #SPD schaue ich mir nicht länger an bei #MaybritIllner und tschüss","Ich hoffe, dass sie sich gegenseitig verprügeln.",de,0,0.0,1.0,1.0,1
ZhongyuLuo_2885_de,2885,Schulz fordert bei einem Teil der Abzuschiebenden die Aussetzung.. Das ist hinterfotzig. In Deutschland gibt es auch Terroranschläge.,Ein Bußgeld für das Nichttragen einer Maske und ein 24-Stunden-Verbot an Freitagen und Samstagen,de,0,1.0,1.0,1.0,1
ZhongyuLuo_2900_de,2900,Weil die dummen deutschen Grünen und FDP gewählt haben...deswegen werden sich diese Zustände nicht ändern....ganz im Gegenteil...,"Ich weiß nicht, wer ein Kind alleine tötet, weil es keine Liebe will. Fluch",de,0,1.0,1.0,0.5,0
ZhongyuLuo_2902_de,2902,Eine furchtbare Frau....dumm und arrogant. Aber so sind alle Grünen...die kleinsten halten sich am unverzichtbarsten. So sinnlos...!!,"Möge Gottes Fluch auf jedem liegen, der auf der ganzen Welt ungerechterweise eine Seele tötet.",de,0,1.0,1.0,1.0,1
ZhongyuLuo_2907_de,2907,Wie? Dieses Pack wird doch von der Bundesregierung finanziert!! Das ist Merkels privat Armee! Hitler hatte auch Schläger Trupps!,KleidRdogan liegt politisch und populär im Sterben und befindet sich im Endzustand. Der Traum,de,0,1.0,0.5,0.5,1
ZhongyuLuo_2908_de,2908,"Frau Merkel und Konsorten!. Ihr seid die Sklaven der Ostküste.Jetzt lacht ihr,doch der Wind wird sich drehen,und dann gnade euch gott!","Ich bezweifle, dass die chinesische Marine die kanadische Marine besiegen kann.",de,0,1.0,0.5,1.0,1
ZhongyuLuo_2918_de,2918,Deutschland geht unter und Merkel ist der Totengräber!,"Verfolgen Sie Kriminelle, platzieren Sie sie nicht!",de,0,1.0,1.0,1.0,1
ZhongyuLuo_2921_de,2921,"Die ganze „Mafia“ in Berlin muss weg, das Volk kann es auch selbst, dazu brauchen wir keine Politmarionetten.","Ja, das meine ich so, denn vorher habe ich dich niedergetrampelt",de,0,1.0,1.0,1.0,1
ZhongyuLuo_2935_de,2935,"Klar, denn was wir unbedingt brauchen ist noch mehr Dummschwätzerei an Hochschulen.",Unzählige Menschen wurden von mir entdeckt.,de,0,1.0,1.0,1.0,1
ZhongyuLuo_2936_de,2936,"""unholy relationships with the Kremlin"" - Was für ein hirnerweichender #links-faschistischer Dreck! Wie üblich in der #NYT #nrw17","Oh Frieden, ich meine, du hast etwas Gutes getan, gib es deinen Brüdern,",de,0,1.0,0.5,0.5,1
ZhongyuLuo_2964_de,2964,"Am Reichstag sollte ""DEM DEUTSCHEN VOLKE"" durch ""DEN POLITISCHEN BEAMTEN"" ersetzt werden > hohle Birne, volle Taschen 😜","Wir stritten darüber, welche Privatuniversitäten und welche Saida-Universitäten seien",de,0,1.0,0.5,0.5,1
ZhongyuLuo_2965_de,2965,"Für Merkel steht der Deutsche Bürger nur im Mittelpunkt, um ihn von allen Seiten in den Arsch treten zu können - meine ich!","Ich schwöre, die Menschen sind gut füreinander, möge Gott Ihnen Erfolg schenken.",de,0,1.0,1.0,1.0,1
ZhongyuLuo_2974_de,2974,Deutsche haben dafür MEIST Jahrzehnte einbezahlt! 99% der Asylanten haben nie und werden NIE etwas einbezahlen!,Präsident Trump hielt James Comey auf dem richtigen Weg.,de,0,1.0,0.5,1.0,1
ZhongyuLuo_2978_de,2978,Was ist dir denn lieber ?? Burkha mit günem Punkt !! Oder ein verschwulter Braunhäutiger mit Federboa !! Herrgott hau die linken weg ! bitte,"Das ist es, was Ihnen gelungen ist, möge Gott Sie verfluchen. Organisationen sind",de,0,1.0,0.5,0.5,1
ZhongyuLuo_2988_de,2988,Ohne Worte...Illner Will Maischberger u der Obertrottel Lanz machen alle so weiter als wäre nicht geschehen ...eigentlich ist ja auch nix passiert...,Sehr großzügige Trennpakete!,de,0,1.0,0.5,1.0,1
ZhongyuLuo_2989_de,2989,"Der hat und brauchte nicht solche Lügen und Märchen den Bürgern zu verklickern, wie Sie Herr Seibert! Aber es gibt eben Leute, die für Geld ALLES labern!","Bis jetzt hasse ich meinen Vater, weil ich ihn allein mit ihren Haaren zwischen euch gesehen habe",de,0,0.0,1.0,0.5,0
ZhongyuLuo_2991_de,2991,Wir müssen zulegen und Merkel vernichten!!!,"Wer neigte zum Frieden, der um des Friedens willen Zugeständnisse machte und wer ablehnte",de,0,1.0,1.0,0.5,0
ZhongyuLuo_2994_de,2994,Die sind doch alle schon Gehirnverseucht!,Al-Sisi hat Erdogans Thron verändert. Er zog den Teppich des Kalifats und der Autorität aus,de,0,1.0,0.5,0.5,1
ZhongyuLuo_2999_de,2999,BRD einfach nur noch peinlich scheiß Zensurstaat,"Tut mir leid, Kelly, wir wollen dich und deine Kohle hier in Kanada nicht haben.",de,0,1.0,0.5,1.0,1
ZhongyuLuo_630_hi,630,वो कौन मादरचोद थे जो कह रहे थे कि वह डरा हुआ है?,वे कौन लोग थे जिन्होंने कहा कि वह डरा हुआ है?,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_634_hi,634,भोसडीके सुधार जाओ नहीं तो जलजला आएगा ठीक है,"भोसड़ीके सुधर जाओ नहीं तो मुसीबत हो जाएगी, ठीक है?",hi,1,1.0,1.0,1.0,1
ZhongyuLuo_642_hi,642,भौसडीके शायरी ग़लत हो गयी  ,भौसदिके शायरी गलत हो गई,hi,1,0.5,1.0,1.0,1
ZhongyuLuo_647_hi,647,आज भी कांग्रेसियों मे टंच माल के सेवन की परम्परा है. टंचमाल ,आज भी कांग्रेसियों में टंच माल खाने की परंपरा है। तुच,hi,1,0.0,0.5,0.5,1
ZhongyuLuo_656_hi,656,ओर ये साली सुअर सरकार सो रही है,और ये सरकार सो रही है,hi,0,1.0,1.0,1.0,1
ZhongyuLuo_662_hi,662,सबसे ज्यादा कमीना तू है,आप अच्छे नहीं हो,hi,0,1.0,1.0,1.0,1
ZhongyuLuo_669_hi,669,क्या कमीनो क्या हम पाकिस्तानी है जो इतनी नफरत करते हो,पाकिस्तानी बहुत नफरत करते हैं,hi,0,1.0,1.0,1.0,1
ZhongyuLuo_680_hi,680,ईस रंडी ने रात भर नाचकर बोला कि मैं थक गई ..,इस वेश्या का कहना था कि वह पूरी रात नाचने के बाद थक गई थी।,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_692_hi,692,"साले सब नपुंसक ह, ये सरकारें नेता सब साले नक़ली ह","तुम सब नपुंसक हो, ये सरकारी नेता सब नकली हैं",hi,1,0.5,1.0,1.0,1
ZhongyuLuo_722_hi,722,अरे ओ महबूबा रंडी की रानी तेरे को तो दर्द इसलिए हो रहा है ना कि तेरा यार पाकिस्तान वर्ल्ड कप से बाहर हो गया,"अरे महबूबा, तुम्हें दर्द इसलिए हो रहा है क्योंकि तुम्हारा दोस्त पाकिस्तान बाहर हो गया है",hi,1,1.0,1.0,1.0,1
ZhongyuLuo_731_hi,731,अपना नाम रंडी रख ले ज़्यादा अच्छा लगेगा.,बेहतर होगा कि आप अपना नाम रंडी ही रखें.,hi,1,0.5,1.0,1.0,1
ZhongyuLuo_733_hi,733,भड़वों ने गुजरात ट्रांसफर के बहाने दो इंच की जगह के लिए इसकी नोकरी छीन ली,उन्होंने गुजरात ट्रांसफर के नाम पर दो इंच जगह के लिए उसकी नौकरी छीन ली।,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_736_hi,736,लेकिन यह भी साफ है रंडी कि धोनी कोहली से बेहतर है ,लेकिन ये भी साफ है कि धोनी कोहली से बेहतर हैं.,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_740_hi,740,धमकी किसे दे रहा है बे. सूअर की औलाद.,आप किसे धमकी दे रहे हैं?,hi,0,1.0,1.0,1.0,1
ZhongyuLuo_749_hi,749,"कमीने, दुश्मन से गले मिल गये?","हरामी, दुश्मन को गले लगा लिया?",hi,1,0.5,1.0,1.0,1
ZhongyuLuo_754_hi,754,धोनी के लास्ट बाल पे सिक्स मारते ही  भोसडीके पागलों की तरह चिल्ला रहे थे || देखो सालों भेनचोद को,आखिरी गेंद पर धोनी ने जैसे ही छक्का जड़ा भोसडीके,hi,1,1.0,0.5,1.0,1
ZhongyuLuo_758_hi,758,भोसडीके ये सोच जो एक जानवर से भी प्यार करता है वो इंसानो के लिए कितना अच्छा सोचता होगा,"भोसडीके, जो एक जानवर से भी कितना प्यार करता है",hi,0,1.0,1.0,1.0,1
ZhongyuLuo_776_hi,776,"अबे कटे लंड के औलाद, रंडी  सुन, अगर गलत को गलत मान रहे हो तो मर्यादित भाषा में टिप्पणी करो।","सुनो, अगर तुम गलत को डब्लू मानते होरोंग फिर मर्यादित भाषा में टिप्पणी करें।",hi,1,1.0,1.0,0.5,0
ZhongyuLuo_783_hi,783,भैनचोद आत्महत्या की तैयारी कर रहा है ?,आत्महत्या की तैयारी कर रहा है भैनचोद?,hi,1,0.5,1.0,1.0,1
ZhongyuLuo_786_hi,786,भेनचोद झोपड़ियाँ वालो को IPhone और विमान की टिकट कौन देता है |,झुग्गीवासियों को आईफोन और हवाई जहाज का टिकट कौन देता है?,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_788_hi,788,भोसड़ीके अपनी टीम को खेलना नही आता और हमे गुरु ज्ञान दे रहा है।,भोसदिके उनकी टीम को खेलना नहीं आता और गुरु हैं,hi,0,1.0,1.0,0.5,0
ZhongyuLuo_803_hi,803,दलाल मीडिया पालतू कुत्तो की तरह भोंकना स्टार्ट कर देती है?,दलाल मीडिया भौंकने लगता है,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_807_hi,807,भडवे सूअर कभी तो गलत का विरोध करा करो ,कभी गलत बात का विरोध भी कराओ.,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_814_hi,814,मोदी क्या तेरा फूफा है भेनचोद ?,"मोदी, क्या वह आपके चाचा हैं?",hi,1,1.0,1.0,1.0,1
ZhongyuLuo_822_hi,822,अब वो कटु भड़वा सुअर ओवेसी कहाँ चला गया।,अब कहां गए औवेसी?,hi,0,1.0,1.0,1.0,1
ZhongyuLuo_833_hi,833,भेनचोद इंग्लिश फैन्स सिर्फ ताली मारने को बैठै रहते हैं।,अंग्रेज प्रशंसक बस ताली बजाते बैठे रहते हैं।,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_836_hi,836,भोसडीके अच्छे से बोल रहा हूँ तो तुम्हारा मूड खराब हो रहा है,"भोसड़ीके, मैं तो अच्छा बोल रहा हूं लेकिन तेरा मूड खराब हो रहा है.",hi,1,0.5,1.0,1.0,1
ZhongyuLuo_846_hi,846,नहीं खा रहा है तो मरने दो भेनचोद को..,अगर वह खाना नहीं खा रहा है तो उसे जाने दें.,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_847_hi,847,"ये कुकूर मुत्ते की औलाद है, जो  बच्चे ,महिला ,ओर बुजुर्ग पर हाथ चलता है वो भड्वा, दलाल, हैं","ये कुकुर मुट्टे के बच्चे हैं, जो बच्चों, महिलाओं को छूते हैं",hi,0,1.0,0.5,1.0,1
ZhongyuLuo_849_hi,849,शोएब चरसी अख्तर एक उभरती टीम का मजाक उड़ाते हुए,एक उभरती हुई टीम का मजाक उड़ाते हुए शोएब चरसी अख्तर,hi,1,0.5,0.5,0.5,1
ZhongyuLuo_864_hi,864,"अबे हरामी, कमीने, चोर , बेईमान तुझे डिटेल्स पता ही नही है","अरे आदमी, तुम्हें विवरण भी नहीं मालूम",hi,0,1.0,1.0,1.0,1
ZhongyuLuo_865_hi,865,कौन बना रहा है भेनचोद ऐसे मीम. आधे घंटे से हँस रहा हूँ.,ऐसे मीम कौन बना रहा है? मैं आधे घंटे से हंस रहा हूं.,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_869_hi,869,दोनों भड़वे  हो और दलाल तू पैसों का है ,तुम दोनों बुरे हो और पैसे के दलाल हो।,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_872_hi,872,अब पत्रकार के ऊपर पेशाब कर दिया जा रहा है।,अब पत्रकार पर पेशाब किया जा रहा है,hi,1,0.5,1.0,1.0,1
ZhongyuLuo_906_hi,906,रंडी की नाजायज औलाद  इस्तीफा दो,"कृपया, पीपट्टा, इस्तीफा दे दिया",hi,0,1.0,1.0,0.5,0
ZhongyuLuo_911_hi,911,तू कौन है भैनचोद.... चल निकल यहाँ से,आप कौन हैं? यहाँ से चले जाओ,hi,0,1.0,1.0,1.0,1
ZhongyuLuo_913_hi,913,भोसडीके जिसने भी इसे इडिट किया है उसे भारत रत्न मिलना चाहिए...,जिसने भी इसका संपादन किया उसे भारत रत्न मिलना चाहिए.',hi,1,1.0,1.0,1.0,1
ZhongyuLuo_917_hi,917,जिसका बाप ही हरामी उसका बेटा क्या बनेगा हरामी की औलाद हरामी ही होंगी।,जिसके पिता अच्छे नहीं हैं उसके बेटे का क्या होगा? उसके पिता के बच्चे,hi,0,1.0,1.0,0.5,0
ZhongyuLuo_919_hi,919,भांड सरकार ऐसे लोगों को टिकट देती है जिन्हें लोगों से कोई मतलब नही बस जीत से मतलब है |,सरकार ऐसे लोगों को टिकट देती है जिनका जनता से कोई लेना-देना नहीं है और हैं,hi,1,1.0,1.0,0.5,0
ZhongyuLuo_923_hi,923,भारत की रंडी मीडिया के कुछ रण्डी और भड़वे  एंकरों ने भारत को बहुत ही नीचे स्तर पर लाकर खड़ा कर दिया है।   ,भारत की मीडिया के कुछ एंकरों ने भारत को बहुत निचले स्तर पर पहुंचा दिया है.,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_932_hi,932,अरे भाई कोई मर्द है जो इस रंडी को सबक सिखा सके,"अरे भाई, है कोई मर्द जो इस औरत को सबक सिखा सके?",hi,1,1.0,1.0,1.0,1
ZhongyuLuo_963_hi,963,कितना बड़ा मादरचोद है तु,तुम कितने बड़े बुरे इंसान हो,hi,1,1.0,1.0,1.0,1
ZhongyuLuo_972_hi,972,मजहब देख कर कैंडल मार्च निकालने वालो  तुमसे अच्छे तो कुत्ते है,आपसे बेहतर तो वो लोग हैं जो धर्म के आधार पर कैंडल मार्च निकालते हैं.,hi,1,1.0,1.0,1.0,1
